000671 | fetch | pc=0056 acc=1           z=0 n=0 irq=0 | 0055: add 0
000672 | mem   | pc=0056 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
000673 | exec  | pc=0056 acc=2           z=0 n=0 irq=0 | acc += mem[0]
000674 | fetch | pc=0057 acc=2           z=0 n=0 irq=0 | 0056: st 28
000675 | addr  | pc=0057 acc=2           z=0 n=0 irq=0 | data address <- 28
000676 | mem   | pc=0057 acc=2           z=0 n=0 irq=0 | mem[28] <- acc
000677 | fetch | pc=0058 acc=2           z=0 n=0 irq=0 | 0057: ld 27
000678 | addr  | pc=0058 acc=2           z=0 n=0 irq=0 | data address <- 27
000679 | mem   | pc=0058 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
000680 | fetch | pc=0059 acc=1           z=0 n=0 irq=0 | 0058: div 1
000681 | mem   | pc=0059 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
000682 | exec  | pc=0059 acc=1           z=0 n=0 irq=0 | div operands ready
000683 | alu   | pc=0059 acc=0           z=1 n=0 irq=0 | acc /= mem[1]
000684 | fetch | pc=0060 acc=0           z=1 n=0 irq=0 | 0059: st 27
000685 | addr  | pc=0060 acc=0           z=1 n=0 irq=0 | data address <- 27
000686 | mem   | pc=0060 acc=0           z=1 n=0 irq=0 | mem[27] <- acc
000687 | fetch | pc=0061 acc=0           z=1 n=0 irq=0 | 0060: jmp 46
000688 | exec  | pc=0046 acc=0           z=1 n=0 irq=0 | pc <- 46
000689 | fetch | pc=0047 acc=0           z=1 n=0 irq=0 | 0046: ld 27
000690 | addr  | pc=0047 acc=0           z=1 n=0 irq=0 | data address <- 27
000691 | mem   | pc=0047 acc=0           z=1 n=0 irq=0 | acc <- mem[27]
000692 | fetch | pc=0048 acc=0           z=1 n=0 irq=0 | 0047: jz 61
000693 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | jz taken
000694 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
000695 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
000696 | mem   | pc=0062 acc=2           z=0 n=0 irq=0 | acc <- mem[28]
000697 | fetch | pc=0063 acc=2           z=0 n=0 irq=0 | 0062: jz 72
000698 | exec  | pc=0063 acc=2           z=0 n=0 irq=0 | jz skip
000699 | fetch | pc=0064 acc=2           z=0 n=0 irq=0 | 0063: ld 29
000700 | addr  | pc=0064 acc=2           z=0 n=0 irq=0 | data address <- 29
000701 | mem   | pc=0064 acc=32          z=0 n=0 irq=0 | acc <- mem[29]
000702 | fetch | pc=0065 acc=32          z=0 n=0 irq=0 | 0064: sub 0
000703 | mem   | pc=0065 acc=32          z=0 n=0 irq=0 | operand <- mem[0]
000704 | exec  | pc=0065 acc=31          z=0 n=0 irq=0 | acc -= mem[0]
000705 | fetch | pc=0066 acc=31          z=0 n=0 irq=0 | 0065: st 29
000706 | addr  | pc=0066 acc=31          z=0 n=0 irq=0 | data address <- 29
000707 | mem   | pc=0066 acc=31          z=0 n=0 irq=0 | mem[29] <- acc
000708 | fetch | pc=0067 acc=31          z=0 n=0 irq=0 | 0066: ldx 29
000709 | addr  | pc=0067 acc=31          z=0 n=0 irq=0 | ptr address <- 29
000710 | mem   | pc=0067 acc=31          z=0 n=0 irq=0 | address <- mem[29]
000711 | mem   | pc=0067 acc=49          z=0 n=0 irq=0 | acc <- mem[31]
000712 | fetch | pc=0068 acc=49          z=0 n=0 irq=0 | 0067: st 65281
000713 | addr  | pc=0068 acc=49          z=0 n=0 irq=0 | data address <- 65281
000714 | mem   | pc=0068 acc=49          z=0 n=0 irq=0 | mem[65281] <- acc
000715 | fetch | pc=0069 acc=49          z=0 n=0 irq=0 | 0068: ld 28
000716 | addr  | pc=0069 acc=49          z=0 n=0 irq=0 | data address <- 28
000717 | mem   | pc=0069 acc=2           z=0 n=0 irq=0 | acc <- mem[28]
000718 | fetch | pc=0070 acc=2           z=0 n=0 irq=0 | 0069: sub 0
000719 | mem   | pc=0070 acc=2           z=0 n=0 irq=0 | operand <- mem[0]
000720 | exec  | pc=0070 acc=1           z=0 n=0 irq=0 | acc -= mem[0]
000721 | fetch | pc=0071 acc=1           z=0 n=0 irq=0 | 0070: st 28
000722 | addr  | pc=0071 acc=1           z=0 n=0 irq=0 | data address <- 28
000723 | mem   | pc=0071 acc=1           z=0 n=0 irq=0 | mem[28] <- acc
000724 | fetch | pc=0072 acc=1           z=0 n=0 irq=0 | 0071: jmp 61
000725 | exec  | pc=0061 acc=1           z=0 n=0 irq=0 | pc <- 61
000726 | fetch | pc=0062 acc=1           z=0 n=0 irq=0 | 0061: ld 28
000727 | addr  | pc=0062 acc=1           z=0 n=0 irq=0 | data address <- 28
000728 | mem   | pc=0062 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
000729 | fetch | pc=0063 acc=1           z=0 n=0 irq=0 | 0062: jz 72
000730 | exec  | pc=0063 acc=1           z=0 n=0 irq=0 | jz skip
000731 | fetch | pc=0064 acc=1           z=0 n=0 irq=0 | 0063: ld 29
000732 | addr  | pc=0064 acc=1           z=0 n=0 irq=0 | data address <- 29
000733 | mem   | pc=0064 acc=31          z=0 n=0 irq=0 | acc <- mem[29]
000734 | fetch | pc=0065 acc=31          z=0 n=0 irq=0 | 0064: sub 0
000735 | mem   | pc=0065 acc=31          z=0 n=0 irq=0 | operand <- mem[0]
000736 | exec  | pc=0065 acc=30          z=0 n=0 irq=0 | acc -= mem[0]
000737 | fetch | pc=0066 acc=30          z=0 n=0 irq=0 | 0065: st 29
000738 | addr  | pc=0066 acc=30          z=0 n=0 irq=0 | data address <- 29
000739 | mem   | pc=0066 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
000740 | fetch | pc=0067 acc=30          z=0 n=0 irq=0 | 0066: ldx 29
000741 | addr  | pc=0067 acc=30          z=0 n=0 irq=0 | ptr address <- 29
000742 | mem   | pc=0067 acc=30          z=0 n=0 irq=0 | address <- mem[29]
000743 | mem   | pc=0067 acc=50          z=0 n=0 irq=0 | acc <- mem[30]
000744 | fetch | pc=0068 acc=50          z=0 n=0 irq=0 | 0067: st 65281
000745 | addr  | pc=0068 acc=50          z=0 n=0 irq=0 | data address <- 65281
000746 | mem   | pc=0068 acc=50          z=0 n=0 irq=0 | mem[65281] <- acc
000747 | fetch | pc=0069 acc=50          z=0 n=0 irq=0 | 0068: ld 28
000748 | addr  | pc=0069 acc=50          z=0 n=0 irq=0 | data address <- 28
000749 | mem   | pc=0069 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
000750 | fetch | pc=0070 acc=1           z=0 n=0 irq=0 | 0069: sub 0
000751 | mem   | pc=0070 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
000752 | exec  | pc=0070 acc=0           z=1 n=0 irq=0 | acc -= mem[0]
000753 | fetch | pc=0071 acc=0           z=1 n=0 irq=0 | 0070: st 28
000754 | addr  | pc=0071 acc=0           z=1 n=0 irq=0 | data address <- 28
000755 | mem   | pc=0071 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
000756 | fetch | pc=0072 acc=0           z=1 n=0 irq=0 | 0071: jmp 61
000757 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | pc <- 61
000758 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
000759 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
000760 | mem   | pc=0062 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
000761 | fetch | pc=0063 acc=0           z=1 n=0 irq=0 | 0062: jz 72
000762 | exec  | pc=0072 acc=0           z=1 n=0 irq=0 | jz taken
000763 | fetch | pc=0073 acc=0           z=1 n=0 irq=0 | 0072: ret 0
000764 | exec  | pc=0022 acc=0           z=1 n=0 irq=0 | ret
000765 | fetch | pc=0023 acc=0           z=1 n=0 irq=0 | 0022: ld 25
000766 | addr  | pc=0023 acc=0           z=1 n=0 irq=0 | data address <- 25
000767 | mem   | pc=0023 acc=20          z=0 n=0 irq=0 | acc <- mem[25]
000768 | fetch | pc=0024 acc=20          z=0 n=0 irq=0 | 0023: add 0
000769 | mem   | pc=0024 acc=20          z=0 n=0 irq=0 | operand <- mem[0]
000770 | exec  | pc=0024 acc=21          z=0 n=0 irq=0 | acc += mem[0]
000771 | fetch | pc=0025 acc=21          z=0 n=0 irq=0 | 0024: st 25
000772 | addr  | pc=0025 acc=21          z=0 n=0 irq=0 | data address <- 25
000773 | mem   | pc=0025 acc=21          z=0 n=0 irq=0 | mem[25] <- acc
000774 | fetch | pc=0026 acc=21          z=0 n=0 irq=0 | 0025: ld 26
000775 | addr  | pc=0026 acc=21          z=0 n=0 irq=0 | data address <- 26
000776 | mem   | pc=0026 acc=1           z=0 n=0 irq=0 | acc <- mem[26]
000777 | fetch | pc=0027 acc=1           z=0 n=0 irq=0 | 0026: sub 0
000778 | mem   | pc=0027 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
000779 | exec  | pc=0027 acc=0           z=1 n=0 irq=0 | acc -= mem[0]
000780 | fetch | pc=0028 acc=0           z=1 n=0 irq=0 | 0027: st 26
000781 | addr  | pc=0028 acc=0           z=1 n=0 irq=0 | data address <- 26
000782 | mem   | pc=0028 acc=0           z=1 n=0 irq=0 | mem[26] <- acc
000783 | fetch | pc=0029 acc=0           z=1 n=0 irq=0 | 0028: jz 32
000784 | exec  | pc=0032 acc=0           z=1 n=0 irq=0 | jz taken
000785 | fetch | pc=0033 acc=0           z=1 n=0 irq=0 | 0032: ld 2
000786 | addr  | pc=0033 acc=0           z=1 n=0 irq=0 | data address <- 2
000787 | mem   | pc=0033 acc=10          z=0 n=0 irq=0 | acc <- mem[2]
000788 | fetch | pc=0034 acc=10          z=0 n=0 irq=0 | 0033: st 65281
000789 | addr  | pc=0034 acc=10          z=0 n=0 irq=0 | data address <- 65281
000790 | mem   | pc=0034 acc=10          z=0 n=0 irq=0 | mem[65281] <- acc
000791 | fetch | pc=0035 acc=10          z=0 n=0 irq=0 | 0034: jmp 18
000792 | exec  | pc=0018 acc=10          z=0 n=0 irq=0 | pc <- 18
000793 | fetch | pc=0019 acc=10          z=0 n=0 irq=0 | 0018: ld 26
000794 | addr  | pc=0019 acc=10          z=0 n=0 irq=0 | data address <- 26
000795 | mem   | pc=0019 acc=0           z=1 n=0 irq=0 | acc <- mem[26]
000796 | fetch | pc=0020 acc=0           z=1 n=0 irq=0 | 0019: jz 35
000797 | exec  | pc=0035 acc=0           z=1 n=0 irq=0 | jz taken
000798 | fetch | pc=0036 acc=0           z=1 n=0 irq=0 | 0035: ret 0
000799 | exec  | pc=0012 acc=0           z=1 n=0 irq=0 | ret
000800 | fetch | pc=0013 acc=0           z=1 n=0 irq=0 | 0012: lea 21
000801 | exec  | pc=0013 acc=21          z=0 n=0 irq=0 | acc <- address 21
000802 | fetch | pc=0014 acc=21          z=0 n=0 irq=0 | 0013: st 25
000803 | addr  | pc=0014 acc=21          z=0 n=0 irq=0 | data address <- 25
000804 | mem   | pc=0014 acc=21          z=0 n=0 irq=0 | mem[25] <- acc
000805 | fetch | pc=0015 acc=21          z=0 n=0 irq=0 | 0014: ldi 4
000806 | exec  | pc=0015 acc=4           z=0 n=0 irq=0 | acc <- 4
000807 | fetch | pc=0016 acc=4           z=0 n=0 irq=0 | 0015: st 26
000808 | addr  | pc=0016 acc=4           z=0 n=0 irq=0 | data address <- 26
000809 | mem   | pc=0016 acc=4           z=0 n=0 irq=0 | mem[26] <- acc
000810 | fetch | pc=0017 acc=4           z=0 n=0 irq=0 | 0016: call 18
000811 | exec  | pc=0018 acc=4           z=0 n=0 irq=0 | call 18
000812 | fetch | pc=0019 acc=4           z=0 n=0 irq=0 | 0018: ld 26
000813 | addr  | pc=0019 acc=4           z=0 n=0 irq=0 | data address <- 26
000814 | mem   | pc=0019 acc=4           z=0 n=0 irq=0 | acc <- mem[26]
000815 | fetch | pc=0020 acc=4           z=0 n=0 irq=0 | 0019: jz 35
000816 | exec  | pc=0020 acc=4           z=0 n=0 irq=0 | jz skip
000817 | fetch | pc=0021 acc=4           z=0 n=0 irq=0 | 0020: ldx 25
000818 | addr  | pc=0021 acc=4           z=0 n=0 irq=0 | ptr address <- 25
000819 | mem   | pc=0021 acc=4           z=0 n=0 irq=0 | address <- mem[25]
000820 | mem   | pc=0021 acc=1           z=0 n=0 irq=0 | acc <- mem[21]
000821 | fetch | pc=0022 acc=1           z=0 n=0 irq=0 | 0021: call 36
000822 | exec  | pc=0036 acc=1           z=0 n=0 irq=0 | call 36
000823 | fetch | pc=0037 acc=1           z=0 n=0 irq=0 | 0036: st 27
000824 | addr  | pc=0037 acc=1           z=0 n=0 irq=0 | data address <- 27
000825 | mem   | pc=0037 acc=1           z=0 n=0 irq=0 | mem[27] <- acc
000826 | fetch | pc=0038 acc=1           z=0 n=0 irq=0 | 0037: ldi 0
000827 | exec  | pc=0038 acc=0           z=1 n=0 irq=0 | acc <- 0
000828 | fetch | pc=0039 acc=0           z=1 n=0 irq=0 | 0038: st 28
000829 | addr  | pc=0039 acc=0           z=1 n=0 irq=0 | data address <- 28
000830 | mem   | pc=0039 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
000831 | fetch | pc=0040 acc=0           z=1 n=0 irq=0 | 0039: lea 30
000832 | exec  | pc=0040 acc=30          z=0 n=0 irq=0 | acc <- address 30
000833 | fetch | pc=0041 acc=30          z=0 n=0 irq=0 | 0040: st 29
000834 | addr  | pc=0041 acc=30          z=0 n=0 irq=0 | data address <- 29
000835 | mem   | pc=0041 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
000836 | fetch | pc=0042 acc=30          z=0 n=0 irq=0 | 0041: ld 27
000837 | addr  | pc=0042 acc=30          z=0 n=0 irq=0 | data address <- 27
000838 | mem   | pc=0042 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
000839 | fetch | pc=0043 acc=1           z=0 n=0 irq=0 | 0042: jnz 46
000840 | exec  | pc=0046 acc=1           z=0 n=0 irq=0 | jnz taken
000841 | fetch | pc=0047 acc=1           z=0 n=0 irq=0 | 0046: ld 27
000842 | addr  | pc=0047 acc=1           z=0 n=0 irq=0 | data address <- 27
000843 | mem   | pc=0047 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
000844 | fetch | pc=0048 acc=1           z=0 n=0 irq=0 | 0047: jz 61
000845 | exec  | pc=0048 acc=1           z=0 n=0 irq=0 | jz skip
000846 | fetch | pc=0049 acc=1           z=0 n=0 irq=0 | 0048: mod 1
000847 | mem   | pc=0049 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
000848 | exec  | pc=0049 acc=1           z=0 n=0 irq=0 | mod operands ready
000849 | alu   | pc=0049 acc=1           z=0 n=0 irq=0 | acc %= mem[1]
000850 | fetch | pc=0050 acc=1           z=0 n=0 irq=0 | 0049: add 4
000851 | mem   | pc=0050 acc=1           z=0 n=0 irq=0 | operand <- mem[4]
000852 | exec  | pc=0050 acc=49          z=0 n=0 irq=0 | acc += mem[4]
000853 | fetch | pc=0051 acc=49          z=0 n=0 irq=0 | 0050: stx 29
000854 | addr  | pc=0051 acc=49          z=0 n=0 irq=0 | ptr address <- 29
000855 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | address <- mem[29]
000856 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | mem[30] <- acc
000857 | fetch | pc=0052 acc=49          z=0 n=0 irq=0 | 0051: ld 29
000858 | addr  | pc=0052 acc=49          z=0 n=0 irq=0 | data address <- 29
000859 | mem   | pc=0052 acc=30          z=0 n=0 irq=0 | acc <- mem[29]
000860 | fetch | pc=0053 acc=30          z=0 n=0 irq=0 | 0052: add 0
000861 | mem   | pc=0053 acc=30          z=0 n=0 irq=0 | operand <- mem[0]
000862 | exec  | pc=0053 acc=31          z=0 n=0 irq=0 | acc += mem[0]
000863 | fetch | pc=0054 acc=31          z=0 n=0 irq=0 | 0053: st 29
000864 | addr  | pc=0054 acc=31          z=0 n=0 irq=0 | data address <- 29
000865 | mem   | pc=0054 acc=31          z=0 n=0 irq=0 | mem[29] <- acc
000866 | fetch | pc=0055 acc=31          z=0 n=0 irq=0 | 0054: ld 28
000867 | addr  | pc=0055 acc=31          z=0 n=0 irq=0 | data address <- 28
000868 | mem   | pc=0055 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
000869 | fetch | pc=0056 acc=0           z=1 n=0 irq=0 | 0055: add 0
000870 | mem   | pc=0056 acc=0           z=1 n=0 irq=0 | operand <- mem[0]
000871 | exec  | pc=0056 acc=1           z=0 n=0 irq=0 | acc += mem[0]
000872 | fetch | pc=0057 acc=1           z=0 n=0 irq=0 | 0056: st 28
000873 | addr  | pc=0057 acc=1           z=0 n=0 irq=0 | data address <- 28
000874 | mem   | pc=0057 acc=1           z=0 n=0 irq=0 | mem[28] <- acc
000875 | fetch | pc=0058 acc=1           z=0 n=0 irq=0 | 0057: ld 27
000876 | addr  | pc=0058 acc=1           z=0 n=0 irq=0 | data address <- 27
000877 | mem   | pc=0058 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
000878 | fetch | pc=0059 acc=1           z=0 n=0 irq=0 | 0058: div 1
000879 | mem   | pc=0059 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
000880 | exec  | pc=0059 acc=1           z=0 n=0 irq=0 | div operands ready
000881 | alu   | pc=0059 acc=0           z=1 n=0 irq=0 | acc /= mem[1]
000882 | fetch | pc=0060 acc=0           z=1 n=0 irq=0 | 0059: st 27
000883 | addr  | pc=0060 acc=0           z=1 n=0 irq=0 | data address <- 27
000884 | mem   | pc=0060 acc=0           z=1 n=0 irq=0 | mem[27] <- acc
000885 | fetch | pc=0061 acc=0           z=1 n=0 irq=0 | 0060: jmp 46
000886 | exec  | pc=0046 acc=0           z=1 n=0 irq=0 | pc <- 46
000887 | fetch | pc=0047 acc=0           z=1 n=0 irq=0 | 0046: ld 27
000888 | addr  | pc=0047 acc=0           z=1 n=0 irq=0 | data address <- 27
000889 | mem   | pc=0047 acc=0           z=1 n=0 irq=0 | acc <- mem[27]
000890 | fetch | pc=0048 acc=0           z=1 n=0 irq=0 | 0047: jz 61
000891 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | jz taken
000892 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
000893 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
000894 | mem   | pc=0062 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
000895 | fetch | pc=0063 acc=1           z=0 n=0 irq=0 | 0062: jz 72
000896 | exec  | pc=0063 acc=1           z=0 n=0 irq=0 | jz skip
000897 | fetch | pc=0064 acc=1           z=0 n=0 irq=0 | 0063: ld 29
000898 | addr  | pc=0064 acc=1           z=0 n=0 irq=0 | data address <- 29
000899 | mem   | pc=0064 acc=31          z=0 n=0 irq=0 | acc <- mem[29]
000900 | fetch | pc=0065 acc=31          z=0 n=0 irq=0 | 0064: sub 0
000901 | mem   | pc=0065 acc=31          z=0 n=0 irq=0 | operand <- mem[0]
000902 | exec  | pc=0065 acc=30          z=0 n=0 irq=0 | acc -= mem[0]
000903 | fetch | pc=0066 acc=30          z=0 n=0 irq=0 | 0065: st 29
000904 | addr  | pc=0066 acc=30          z=0 n=0 irq=0 | data address <- 29
000905 | mem   | pc=0066 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
000906 | fetch | pc=0067 acc=30          z=0 n=0 irq=0 | 0066: ldx 29
000907 | addr  | pc=0067 acc=30          z=0 n=0 irq=0 | ptr address <- 29
000908 | mem   | pc=0067 acc=30          z=0 n=0 irq=0 | address <- mem[29]
000909 | mem   | pc=0067 acc=49          z=0 n=0 irq=0 | acc <- mem[30]
000910 | fetch | pc=0068 acc=49          z=0 n=0 irq=0 | 0067: st 65281
000911 | addr  | pc=0068 acc=49          z=0 n=0 irq=0 | data address <- 65281
000912 | mem   | pc=0068 acc=49          z=0 n=0 irq=0 | mem[65281] <- acc
000913 | fetch | pc=0069 acc=49          z=0 n=0 irq=0 | 0068: ld 28
000914 | addr  | pc=0069 acc=49          z=0 n=0 irq=0 | data address <- 28
000915 | mem   | pc=0069 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
000916 | fetch | pc=0070 acc=1           z=0 n=0 irq=0 | 0069: sub 0
000917 | mem   | pc=0070 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
000918 | exec  | pc=0070 acc=0           z=1 n=0 irq=0 | acc -= mem[0]
000919 | fetch | pc=0071 acc=0           z=1 n=0 irq=0 | 0070: st 28
000920 | addr  | pc=0071 acc=0           z=1 n=0 irq=0 | data address <- 28
000921 | mem   | pc=0071 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
000922 | fetch | pc=0072 acc=0           z=1 n=0 irq=0 | 0071: jmp 61
000923 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | pc <- 61
000924 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
000925 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
000926 | mem   | pc=0062 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
000927 | fetch | pc=0063 acc=0           z=1 n=0 irq=0 | 0062: jz 72
000928 | exec  | pc=0072 acc=0           z=1 n=0 irq=0 | jz taken
000929 | fetch | pc=0073 acc=0           z=1 n=0 irq=0 | 0072: ret 0
000930 | exec  | pc=0022 acc=0           z=1 n=0 irq=0 | ret
000931 | fetch | pc=0023 acc=0           z=1 n=0 irq=0 | 0022: ld 25
000932 | addr  | pc=0023 acc=0           z=1 n=0 irq=0 | data address <- 25
000933 | mem   | pc=0023 acc=21          z=0 n=0 irq=0 | acc <- mem[25]
000934 | fetch | pc=0024 acc=21          z=0 n=0 irq=0 | 0023: add 0
000935 | mem   | pc=0024 acc=21          z=0 n=0 irq=0 | operand <- mem[0]
000936 | exec  | pc=0024 acc=22          z=0 n=0 irq=0 | acc += mem[0]
000937 | fetch | pc=0025 acc=22          z=0 n=0 irq=0 | 0024: st 25
000938 | addr  | pc=0025 acc=22          z=0 n=0 irq=0 | data address <- 25
000939 | mem   | pc=0025 acc=22          z=0 n=0 irq=0 | mem[25] <- acc
000940 | fetch | pc=0026 acc=22          z=0 n=0 irq=0 | 0025: ld 26
000941 | addr  | pc=0026 acc=22          z=0 n=0 irq=0 | data address <- 26
000942 | mem   | pc=0026 acc=4           z=0 n=0 irq=0 | acc <- mem[26]
000943 | fetch | pc=0027 acc=4           z=0 n=0 irq=0 | 0026: sub 0
000944 | mem   | pc=0027 acc=4           z=0 n=0 irq=0 | operand <- mem[0]
000945 | exec  | pc=0027 acc=3           z=0 n=0 irq=0 | acc -= mem[0]
000946 | fetch | pc=0028 acc=3           z=0 n=0 irq=0 | 0027: st 26
000947 | addr  | pc=0028 acc=3           z=0 n=0 irq=0 | data address <- 26
000948 | mem   | pc=0028 acc=3           z=0 n=0 irq=0 | mem[26] <- acc
000949 | fetch | pc=0029 acc=3           z=0 n=0 irq=0 | 0028: jz 32
000950 | exec  | pc=0029 acc=3           z=0 n=0 irq=0 | jz skip
000951 | fetch | pc=0030 acc=3           z=0 n=0 irq=0 | 0029: ld 3
000952 | addr  | pc=0030 acc=3           z=0 n=0 irq=0 | data address <- 3
000953 | mem   | pc=0030 acc=32          z=0 n=0 irq=0 | acc <- mem[3]
000954 | fetch | pc=0031 acc=32          z=0 n=0 irq=0 | 0030: st 65281
000955 | addr  | pc=0031 acc=32          z=0 n=0 irq=0 | data address <- 65281
000956 | mem   | pc=0031 acc=32          z=0 n=0 irq=0 | mem[65281] <- acc
000957 | fetch | pc=0032 acc=32          z=0 n=0 irq=0 | 0031: jmp 18
000958 | exec  | pc=0018 acc=32          z=0 n=0 irq=0 | pc <- 18
000959 | fetch | pc=0019 acc=32          z=0 n=0 irq=0 | 0018: ld 26
000960 | addr  | pc=0019 acc=32          z=0 n=0 irq=0 | data address <- 26
000961 | mem   | pc=0019 acc=3           z=0 n=0 irq=0 | acc <- mem[26]
000962 | fetch | pc=0020 acc=3           z=0 n=0 irq=0 | 0019: jz 35
000963 | exec  | pc=0020 acc=3           z=0 n=0 irq=0 | jz skip
000964 | fetch | pc=0021 acc=3           z=0 n=0 irq=0 | 0020: ldx 25
000965 | addr  | pc=0021 acc=3           z=0 n=0 irq=0 | ptr address <- 25
000966 | mem   | pc=0021 acc=3           z=0 n=0 irq=0 | address <- mem[25]
000967 | mem   | pc=0021 acc=1           z=0 n=0 irq=0 | acc <- mem[22]
000968 | fetch | pc=0022 acc=1           z=0 n=0 irq=0 | 0021: call 36
000969 | exec  | pc=0036 acc=1           z=0 n=0 irq=0 | call 36
000970 | fetch | pc=0037 acc=1           z=0 n=0 irq=0 | 0036: st 27
000971 | addr  | pc=0037 acc=1           z=0 n=0 irq=0 | data address <- 27
000972 | mem   | pc=0037 acc=1           z=0 n=0 irq=0 | mem[27] <- acc
000973 | fetch | pc=0038 acc=1           z=0 n=0 irq=0 | 0037: ldi 0
000974 | exec  | pc=0038 acc=0           z=1 n=0 irq=0 | acc <- 0
000975 | fetch | pc=0039 acc=0           z=1 n=0 irq=0 | 0038: st 28
000976 | addr  | pc=0039 acc=0           z=1 n=0 irq=0 | data address <- 28
000977 | mem   | pc=0039 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
000978 | fetch | pc=0040 acc=0           z=1 n=0 irq=0 | 0039: lea 30
000979 | exec  | pc=0040 acc=30          z=0 n=0 irq=0 | acc <- address 30
000980 | fetch | pc=0041 acc=30          z=0 n=0 irq=0 | 0040: st 29
000981 | addr  | pc=0041 acc=30          z=0 n=0 irq=0 | data address <- 29
000982 | mem   | pc=0041 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
000983 | fetch | pc=0042 acc=30          z=0 n=0 irq=0 | 0041: ld 27
000984 | addr  | pc=0042 acc=30          z=0 n=0 irq=0 | data address <- 27
000985 | mem   | pc=0042 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
000986 | fetch | pc=0043 acc=1           z=0 n=0 irq=0 | 0042: jnz 46
000987 | exec  | pc=0046 acc=1           z=0 n=0 irq=0 | jnz taken
000988 | fetch | pc=0047 acc=1           z=0 n=0 irq=0 | 0046: ld 27
000989 | addr  | pc=0047 acc=1           z=0 n=0 irq=0 | data address <- 27
000990 | mem   | pc=0047 acc=1           z=0 n=0 irq=0 | acc <- mem[27]
000991 | fetch | pc=0048 acc=1           z=0 n=0 irq=0 | 0047: jz 61
000992 | exec  | pc=0048 acc=1           z=0 n=0 irq=0 | jz skip
000993 | fetch | pc=0049 acc=1           z=0 n=0 irq=0 | 0048: mod 1
000994 | mem   | pc=0049 acc=1           z=0 n=0 irq=0 | operand <- mem[1]
000995 | exec  | pc=0049 acc=1           z=0 n=0 irq=0 | mod operands ready
000996 | alu   | pc=0049 acc=1           z=0 n=0 irq=0 | acc %= mem[1]
000997 | fetch | pc=0050 acc=1           z=0 n=0 irq=0 | 0049: add 4
000998 | mem   | pc=0050 acc=1           z=0 n=0 irq=0 | operand <- mem[4]
000999 | exec  | pc=0050 acc=49          z=0 n=0 irq=0 | acc += mem[4]
001000 | fetch | pc=0051 acc=49          z=0 n=0 irq=0 | 0050: stx 29
001001 | addr  | pc=0051 acc=49          z=0 n=0 irq=0 | ptr address <- 29
001002 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | address <- mem[29]
001003 | mem   | pc=0051 acc=49          z=0 n=0 irq=0 | mem[30] <- acc
001004 | fetch | pc=0052 acc=49          z=0 n=0 irq=0 | 0051: ld 29
001005 | addr  | pc=0052 acc=49          z=0 n=0 irq=0 | data address <- 29
001006 | mem   | pc=0052 acc=30          z=0 n=0 irq=0 | acc <- mem[29]
001007 | fetch | pc=0053 acc=30          z=0 n=0 irq=0 | 0052: add 0
